address,name
ffffffff81040db0,set_cache_aps_delayed_init
ffffffff81040dc0,get_cache_aps_delayed_init
ffffffff81040dd0,cache_bp_restore
ffffffff81040df0,cache_aps_init
ffffffff81040e30,init_scattered_cpuid_features
ffffffff810411b0,topology_set_dom
ffffffff810411f0,cpu_parse_topology
ffffffff810414a0,cpu_parse_topology_ext
ffffffff81041520,cpu_parse_topology_amd
ffffffff810417f0,cpu_topology_fixup_amd
ffffffff81041830,cr4_read_shadow
ffffffff81041840,load_direct_gdt
ffffffff810418a0,native_write_cr0
ffffffff810418f0,load_fixmap_gdt
ffffffff810419c0,default_init
ffffffff81041a30,native_write_cr4
ffffffff81041aa0,cr4_update_irqsoff
ffffffff81041ad0,cr4_init
ffffffff81041c40,cpu_detect_cache_sizes
ffffffff81041cb0,get_cpu_vendor
ffffffff81041d60,cpu_detect
ffffffff81041e10,get_cpu_cap
ffffffff810427f0,get_cpu_address_sizes
ffffffff81042880,x86_read_arch_cap_msr
ffffffff810428d0,check_null_seg_clears_base
ffffffff810429b0,identify_secondary_cpu
ffffffff810429f0,print_cpu_info
ffffffff81042ac0,syscall_init
ffffffff81042cd0,cpu_init_exception_handling
ffffffff81042f90,cpu_init
ffffffff81043150,arch_smt_update
ffffffff81043160,x86_init_rdrand
ffffffff810431e0,x86_cpu_has_min_microcode_rev
ffffffff81043250,x86_match_cpu
ffffffff810432e0,__x86_return_thunk
ffffffff810432f0,gds_ucode_mitigated
ffffffff81043310,x86_virt_spec_ctrl
ffffffff81043370,update_stibp_msr
ffffffff810435c0,update_spec_ctrl_cond
ffffffff81043610,update_srbds_msr
ffffffff810436c0,update_gds_msr
ffffffff810437a0,cpu_bugs_smt_update
ffffffff810439b0,arch_prctl_spec_ctrl_set
ffffffff81043a20,arch_seccomp_spec_mitigate
ffffffff81043a90,arch_prctl_spec_ctrl_get
ffffffff81043bc0,x86_spec_ctrl_setup_ap
ffffffff81043c80,cpu_show_meltdown
ffffffff81043cf0,cpu_show_spectre_v1
ffffffff81043d30,cpu_show_spectre_v2
ffffffff81043fe0,cpu_show_spec_store_bypass
ffffffff81044030,cpu_show_l1tf
ffffffff81044090,cpu_show_mds
ffffffff81044130,cpu_show_tsx_async_abort
ffffffff810441d0,cpu_show_itlb_multihit
ffffffff81044210,cpu_show_srbds
ffffffff81044260,cpu_show_mmio_stale_data
ffffffff81044330,cpu_show_retbleed
ffffffff810443e0,cpu_show_spec_rstack_overflow
ffffffff81044440,cpu_show_gds
ffffffff81044490,cpu_show_reg_file_data_sampling
ffffffff810444e0,cpu_show_indirect_target_selection
ffffffff81044530,cpu_show_tsa
ffffffff81044580,__warn_thunk
ffffffff810445b0,arch_set_max_freq_ratio
ffffffff810445d0,disable_freq_invariance_workfn
ffffffff81044650,arch_scale_cpu_capacity
ffffffff810446c0,init_counter_refs
ffffffff81044730,freq_invariance_set_perf_ratio
ffffffff81044760,arch_enable_hybrid_capacity_scale
ffffffff81044850,arch_set_cpu_capacity
ffffffff810448c0,arch_scale_freq_tick
ffffffff81044a10,arch_freq_get_on_cpu
ffffffff81044a80,ap_init_aperfmperf
ffffffff81044c20,clear_cpu_cap
ffffffff81044c30,setup_clear_cpu_cap
ffffffff81044c40,max_time_show
ffffffff81044c60,enable_c02_show
ffffffff81044c90,enable_c02_store
ffffffff81044d40,umwait_cpu_online
ffffffff81044d70,max_time_store
ffffffff81044e30,umwait_update_control_msr
ffffffff81044e60,umwait_cpu_offline
ffffffff81044e90,umwait_syscore_resume
ffffffff81044f90,topology_get_logical_id
ffffffff81045000,arch_match_cpu_phys_id
ffffffff81045020,topology_unit_count
ffffffff81045080,topology_hotplug_apic
ffffffff81045110,topology_hotunplug_apic
ffffffff81045150,c_stop
ffffffff81045160,show_cpuinfo
ffffffff810455b0,c_start
ffffffff81045610,c_next
ffffffff81045670,init_ia32_feat_ctl
ffffffff810459d0,bsp_init_intel
ffffffff810459e0,intel_detect_tlb
ffffffff81045eb0,__split_lock_reenable
ffffffff81045ef0,splitlock_cpu_offline
ffffffff81045f30,__split_lock_reenable_unlock
ffffffff81046080,handle_guest_split_lock
ffffffff810461e0,early_init_intel
ffffffff810465d0,init_intel
ffffffff81046960,intel_unlock_cpuid_leafs
ffffffff810469b0,handle_user_split_lock
ffffffff810469e0,handle_bus_lock
ffffffff81046a80,get_this_hybrid_cpu_type
ffffffff81046c00,tsx_ap_init
ffffffff81046ca0,energy_perf_bias_store
ffffffff81046d70,energy_perf_bias_show
ffffffff81046de0,intel_epb_restore
ffffffff81046e90,intel_epb_online
ffffffff81046ed0,intel_epb_save
ffffffff81046f10,intel_epb_offline
ffffffff81046f70,amd_get_dr_addr_mask
ffffffff81046fb0,cpu_detect_tlb_amd
ffffffff810471e0,zenbleed_check_cpu
ffffffff81047200,early_init_amd
ffffffff81047500,init_amd
ffffffff81047e40,bsp_init_amd
ffffffff81048490,init_spectral_chicken
ffffffff810484a0,amd_set_dr_addr_mask
ffffffff81048520,amd_check_microcode
ffffffff81048550,cpu_detect_tlb_hygon
ffffffff810485f0,bsp_init_hygon
ffffffff81048720,early_init_hygon
ffffffff810487c0,init_hygon
ffffffff810489f0,early_init_centaur
ffffffff81048a30,init_centaur
ffffffff81048be0,early_init_zhaoxin
ffffffff81048c10,init_zhaoxin
ffffffff81048da0,__traceiter_mce_record
ffffffff81048dd0,__probestub_mce_record
ffffffff81048e80,mce_is_correctable
ffffffff81048ec0,fake_panic_get
ffffffff81048ee0,fake_panic_set
ffffffff81048f30,perf_trace_mce_record
ffffffff81049090,trace_event_raw_event_mce_record
ffffffff810491a0,trace_raw_output_mce_record
ffffffff81049230,mce_log
ffffffff81049250,mce_register_decode_chain
ffffffff81049270,mce_unregister_decode_chain
ffffffff81049400,mce_default_notifier
ffffffff81049430,kill_me_never
ffffffff81049490,kill_me_now
ffffffff81049620,__mce_disable_bank
ffffffff810496b0,set_cmci_disabled
ffffffff81049780,set_ignore_ce
ffffffff81049860,mce_device_release
ffffffff81049870,mce_cpu_dead
ffffffff81049890,show_bank
ffffffff81049900,fake_panic_fops_open
ffffffff81049920,mce_usable_address
ffffffff81049950,mce_notify_irq
ffffffff810499a0,mce_early_notifier
ffffffff81049a00,mce_is_memory_error
ffffffff81049b10,store_int_with_restart
ffffffff81049ba0,mce_irq_work_cb
ffffffff81049bd0,kill_me_maybe
ffffffff81049bf0,set_bank
ffffffff81049e10,uc_decode_notifier
ffffffff81049ff0,mce_syscore_shutdown
ffffffff8104a000,mce_syscore_suspend
ffffffff8104a010,mce_disable_cmci
ffffffff8104a050,mce_enable_ce
ffffffff8104a0a0,mce_timer_fn
ffffffff8104a190,mce_cpu_pre_down
ffffffff8104a2c0,mce_cpu_online
ffffffff8104a570,mce_prep_record_common
ffffffff8104a5e0,mce_prep_record_per_cpu
ffffffff8104a640,machine_check_poll
ffffffff8104a890,mc_poll_banks_default
ffffffff8104a970,mce_syscore_resume
ffffffff8104a9a0,mce_cpu_restart
ffffffff8104a9e0,mce_prep_record
ffffffff8104aa50,ex_handler_msr_mce
ffffffff8104aab0,mce_available
ffffffff8104aae0,memory_failure
ffffffff8104ab00,mce_timer_kick
ffffffff8104ab50,filter_mce
ffffffff8104ab70,mcheck_cpu_init
ffffffff8104b040,mcheck_cpu_clear
ffffffff8104b080,mce_disable_bank
ffffffff8104b0e0,mce_get_debugfs_dir
ffffffff8104b110,s_start
ffffffff8104b130,s_next
ffffffff8104b160,s_stop
ffffffff8104b170,severities_coverage_write
ffffffff8104b280,severities_coverage_open
ffffffff8104b2a0,s_show
ffffffff8104b2c0,mce_gen_pool_prepare_records
ffffffff8104b370,mce_gen_pool_process
ffffffff8104b3d0,mce_gen_pool_empty
ffffffff8104b3f0,mce_gen_pool_add
ffffffff8104b510,mce_gen_pool_init
ffffffff8104b5e0,intel_threshold_interrupt
ffffffff8104b600,cmci_mc_poll_banks
ffffffff8104bb20,cmci_rediscover_work_func
ffffffff8104bba0,mce_intel_handle_storm
ffffffff8104bca0,cmci_recheck
ffffffff8104bd20,cmci_clear
ffffffff8104bdc0,cmci_rediscover
ffffffff8104be40,cmci_reenable
ffffffff8104bec0,cmci_disable_bank
ffffffff8104bf50,intel_init_cmci
ffffffff8104bfe0,intel_init_lmce
ffffffff8104c050,intel_clear_lmce
ffffffff8104c0b0,mce_intel_feature_init
ffffffff8104c1c0,mce_intel_feature_clear
ffffffff8104c230,intel_filter_mce
ffffffff8104c290,intel_mce_usable_address
ffffffff8104c2c0,smca_get_bank_type
ffffffff8104c300,show
ffffffff8104c330,store
ffffffff8104c360,default_deferred_error_interrupt
ffffffff8104c380,threshold_block_release
ffffffff8104c390,store_interrupt_enable
ffffffff8104c440,store_threshold_limit
ffffffff8104c520,show_interrupt_enable
ffffffff8104c540,show_threshold_limit
ffffffff8104c560,show_error_count
ffffffff8104c680,__sysvec_deferred_error
ffffffff8104ca40,threshold_restart_bank
ffffffff8104cee0,amd_deferred_error_interrupt
ffffffff8104d060,amd_threshold_interrupt
ffffffff8104d510,amd_filter_mce
ffffffff8104d5b0,mce_amd_feature_init
ffffffff8104dbf0,amd_mce_is_memory_error
ffffffff8104dc60,amd_mce_usable_address
ffffffff8104dc90,fred_sysvec_deferred_error
ffffffff8104dd00,mce_threshold_remove_device
ffffffff8104dd30,mce_threshold_create_device
ffffffff8104e0c0,default_threshold_interrupt
ffffffff8104e0e0,__sysvec_threshold
ffffffff8104e190,fred_sysvec_threshold
ffffffff8104e200,mce_inherit_storm
ffffffff8104e230,mce_get_storm_mode
ffffffff8104e240,mce_set_storm_mode
ffffffff8104e250,cmci_storm_begin
ffffffff8104e2a0,cmci_storm_end
ffffffff8104e2f0,mce_track_storm
ffffffff8104e4f0,mtrr_rendezvous_handler
ffffffff8104e520,arch_phys_wc_index
ffffffff8104e990,mtrr_add_page
ffffffff8104e9e0,mtrr_add
ffffffff8104ea80,arch_phys_wc_add
ffffffff8104eaf0,mtrr_del_page
ffffffff8104ece0,arch_phys_wc_del
ffffffff8104ed10,mtrr_del
ffffffff8104ed90,mtrr_save_state
ffffffff8104ede0,mtrr_close
ffffffff8104ee60,mtrr_write
ffffffff8104f040,mtrr_open
ffffffff8104f090,mtrr_seq_show
ffffffff8104f250,mtrr_ioctl
ffffffff8104f7d0,mtrr_attrib_to_str
ffffffff8104f7f0,generic_get_free_region
ffffffff8104f8c0,generic_validate_add_page
ffffffff8104fe30,generic_have_wrcomb
ffffffff8104fe70,generic_get_mtrr
ffffffff8104ffb0,generic_rebuild_map
ffffffff8104ffe0,mtrr_overwrite_state
ffffffff81050000,mtrr_type_lookup
ffffffff81050100,fill_mtrr_var_range
ffffffff81050130,mtrr_wrmsr
ffffffff81050300,mtrr_save_fixed_ranges
ffffffff81050320,generic_set_mtrr
ffffffff81050400,mtrr_disable
ffffffff81050460,mtrr_enable
ffffffff81050480,mtrr_generic_set_state
ffffffff81050770,positive_have_wrcomb
ffffffff81050780,microcode_bsp_resume
ffffffff81050840,mc_cpu_down_prep
ffffffff81050880,processor_flags_show
ffffffff810508b0,version_show
ffffffff810508e0,mc_cpu_online
ffffffff810509b0,load_ucode_ap
ffffffff81050a40,intel_microcode_sanity_check
ffffffff81050c70,finalize_late_load
ffffffff81050cc0,intel_find_matching_signature
ffffffff81051020,request_microcode_fw
ffffffff81051190,intel_collect_cpu_info
ffffffff81051220,collect_cpu_info
ffffffff810512e0,apply_microcode_late
ffffffff81051390,load_ucode_intel_ap
ffffffff81051410,reload_ucode_intel
ffffffff81051490,cmp_id
ffffffff810514b0,microcode_fini_cpu_amd
ffffffff81051f00,collect_cpu_info_amd
ffffffff81051f60,apply_microcode_amd
ffffffff810523c0,request_microcode_amd
ffffffff81052670,reload_ucode_amd
ffffffff81052710,load_ucode_amd_ap
ffffffff81052740,release_perfctr_nmi
ffffffff810527d0,release_evntsel_nmi
ffffffff81052860,reserve_evntsel_nmi
ffffffff81052900,reserve_perfctr_nmi
ffffffff810529a0,vmware_get_tsc_khz
ffffffff810529b0,vmware_steal_clock
ffffffff810529f0,vmware_pv_reboot_notify
ffffffff81052a20,vmware_pv_guest_cpu_reboot
ffffffff81052ac0,vmware_cpu_down_prepare
ffffffff81052c50,vmware_cpu_online
ffffffff81052c70,vmware_hypercall_slow
ffffffff81052d00,hv_get_nmi_reason
ffffffff81052d10,ms_hyperv_late_init
ffffffff81052d20,hv_nmi_unknown
ffffffff81052d50,hv_get_tsc_khz
ffffffff81052da0,hv_get_hypervisor_version
ffffffff81052e00,cpu_debug_open
ffffffff81052e20,dom_debug_open
ffffffff81052e40,dom_debug_show
ffffffff81052ea0,cpu_debug_show
ffffffff81053040,acpi_register_gsi
ffffffff81053050,acpi_unregister_gsi
ffffffff81053070,acpi_register_gsi_pic
ffffffff81053090,acpi_unmap_cpu
ffffffff810530c0,acpi_register_ioapic
ffffffff810531b0,acpi_unregister_ioapic
ffffffff810531f0,acpi_unregister_gsi_ioapic
ffffffff81053230,acpi_register_gsi_ioapic
ffffffff810533a0,acpi_gsi_to_irq
ffffffff81053440,acpi_map_cpu
ffffffff810534c0,acpi_isa_irq_to_gsi
ffffffff810534f0,acpi_ioapic_registered
ffffffff81053530,__acpi_acquire_global_lock
ffffffff81053560,__acpi_release_global_lock
ffffffff81053580,x86_default_set_root_pointer
ffffffff81053590,x86_default_get_root_pointer
ffffffff810535a0,acpi_get_wakeup_address
ffffffff810535b0,x86_acpi_enter_sleep_state
ffffffff810535c0,x86_acpi_suspend_lowlevel
ffffffff81053730,wakeup_long64
ffffffff81053790,do_suspend_lowlevel
ffffffff810538b0,amd_get_highest_perf
ffffffff81053920,amd_detect_prefcore
ffffffff81053a80,amd_get_boost_ratio_numerator
ffffffff81053b00,cpc_supported_by_cpu
ffffffff81053b60,cpc_ffh_supported
ffffffff81053b70,cpc_read_ffh
ffffffff81053bd0,cpc_write_ffh
ffffffff81053c70,acpi_processor_init_invariance_cppc
ffffffff81053d80,acpi_wakeup_cpu
ffffffff81053e20,acpi_mp_cpu_die
ffffffff81053ea0,acpi_mp_stop_this_cpu
ffffffff81053ec0,acpi_mp_play_dead
ffffffff81054000,asm_acpi_mp_play_dead
ffffffff81054020,acpi_processor_power_init_bm_check
ffffffff810540e0,acpi_processor_ffh_cstate_probe_cpu
ffffffff81054190,acpi_processor_ffh_cstate_probe
ffffffff81054280,machine_real_restart
ffffffff810542c0,crash_nmi_callback
ffffffff81054310,native_machine_restart
ffffffff81054340,native_machine_shutdown
ffffffff81054390,native_machine_halt
ffffffff810543b0,native_machine_power_off
ffffffff810543e0,mach_reboot_fixups
ffffffff810543f0,native_machine_emergency_restart
ffffffff81054570,machine_power_off
ffffffff81054580,machine_shutdown
ffffffff81054590,machine_emergency_restart
ffffffff810545a0,machine_restart
ffffffff810545b0,machine_halt
ffffffff810545c0,machine_crash_shutdown
ffffffff810545d0,nmi_shootdown_cpus
ffffffff81054660,run_crash_ipi_callback
ffffffff81054680,nmi_panic_self_stop
ffffffff810546b0,msr_device_destroy
ffffffff810546d0,msr_device_create
ffffffff81054710,msr_devnode
ffffffff81054740,msr_open
ffffffff81054790,msr_read
ffffffff81054870,get_allow_writes
ffffffff810548b0,set_allow_writes
ffffffff81054970,msr_ioctl
ffffffff81054a90,msr_write
ffffffff81054b90,cpuid_device_destroy
ffffffff81054bb0,cpuid_device_create
ffffffff81054bf0,cpuid_devnode
ffffffff81054c20,cpuid_open
ffffffff81054c70,cpuid_smp_cpuid
ffffffff81054ca0,cpuid_read
ffffffff81054e00,smp_stop_nmi_callback
ffffffff81054e30,__sysvec_reboot
ffffffff81054e40,native_stop_other_cpus
ffffffff81054ff0,__sysvec_call_function_single
ffffffff810550a0,__sysvec_call_function
ffffffff81055150,fred_sysvec_reboot
ffffffff810551b0,fred_sysvec_reschedule_ipi
ffffffff81055290,fred_sysvec_call_function
ffffffff81055300,fred_sysvec_call_function_single
ffffffff81055370,cpu_smt_mask
ffffffff81055390,cpu_cpu_mask
ffffffff810553c0,x86_sched_itmt_flags
ffffffff810553e0,x86_core_flags
ffffffff81055400,x86_smt_flags
ffffffff81055410,x86_cluster_flags
ffffffff81055430,cpu_coregroup_mask
ffffffff81055450,cpu_clustergroup_mask
ffffffff81055910,native_kick_ap
ffffffff81055f30,arch_update_cpu_topology
ffffffff81055f50,smp_store_cpu_info
ffffffff81055fa0,set_cpu_sibling_map
ffffffff810565e0,start_secondary
ffffffff810566d0,common_cpu_up
ffffffff81056720,arch_cpuhp_kick_ap_alive
ffffffff81056730,arch_cpuhp_cleanup_kick_cpu
ffffffff810567a0,arch_cpuhp_cleanup_dead_cpu
ffffffff810567d0,arch_cpuhp_sync_state_poll
ffffffff810567f0,arch_thaw_secondary_cpus_begin
ffffffff81056800,arch_thaw_secondary_cpus_end
ffffffff81056810,cpu_disable_common
ffffffff81056850,native_cpu_disable
ffffffff810568b0,play_dead_common
ffffffff810568c0,smp_kick_mwait_play_dead
ffffffff810569c0,hlt_play_dead
ffffffff810569e0,native_play_dead
ffffffff81056b30,tsc_sync_mark_tsc_unstable
ffffffff81056c90,check_tsc_sync_source
ffffffff81056df0,mark_tsc_async_resets
ffffffff81056e20,tsc_verify_tsc_adjust
ffffffff81056f00,tsc_sync_check_timer_fn
ffffffff81056f80,tsc_store_and_check_tsc_adjust
ffffffff81057180,check_tsc_sync_target
ffffffff810572b0,x86_msi_msg_get_destid
ffffffff810572d0,lapic_next_event
ffffffff810573a0,__lapic_update_tsc_freq
ffffffff810573d0,lapic_timer_broadcast
ffffffff810578c0,__spurious_interrupt
ffffffff810578d0,__sysvec_spurious_apic_interrupt
ffffffff81057a90,__sysvec_error_interrupt
ffffffff81057c00,lapic_resume
ffffffff81057e10,set_multi
ffffffff81057e40,setup_APIC_eilvt
ffffffff81057f80,lapic_timer_set_periodic
ffffffff81057fe0,lapic_timer_set_oneshot
ffffffff81058040,lapic_next_deadline
ffffffff81058080,lapic_timer_shutdown
ffffffff810580f0,__sysvec_apic_timer_interrupt
ffffffff81058200,lapic_suspend
ffffffff81058360,native_apic_icr_write
ffffffff81058390,native_apic_icr_read
ffffffff810583c0,lapic_get_maxlvt
ffffffff810583e0,lapic_update_tsc_freq
ffffffff81058400,setup_secondary_APIC_clock
ffffffff81058410,fred_sysvec_apic_timer_interrupt
ffffffff81058480,clear_local_APIC
ffffffff810584a0,apic_soft_disable
ffffffff810584d0,disable_local_APIC
ffffffff81058500,lapic_shutdown
ffffffff81058560,apic_ap_setup
ffffffff81058580,fred_sysvec_spurious_apic_interrupt
ffffffff810585f0,fred_sysvec_error_interrupt
ffffffff81058660,disconnect_bsp_APIC
ffffffff810586e0,__irq_msi_compose_msg
ffffffff81058780,apic_is_clustered_box
ffffffff810587b0,default_cpu_present_to_apicid
ffffffff810587f0,apic_default_calc_apicid
ffffffff81058810,apic_flat_calc_apicid
ffffffff81058820,default_init_apic_ldr
ffffffff81058860,noop_send_IPI
ffffffff81058870,noop_send_IPI_mask
ffffffff81058880,noop_send_IPI_allbutself
ffffffff81058890,noop_apic_icr_write
ffffffff810588a0,noop_wakeup_secondary_cpu
ffffffff810588b0,noop_apic_icr_read
ffffffff810588c0,noop_get_apic_id
ffffffff810588d0,noop_apic_eoi
ffffffff810588e0,noop_apic_read
ffffffff81058900,noop_apic_write
ffffffff81058920,noop_send_IPI_mask_allbutself
ffffffff81058930,noop_send_IPI_all
ffffffff81058940,noop_send_IPI_self
ffffffff81058950,apic_smt_update
ffffffff810589a0,apic_send_IPI_allbutself
ffffffff810589d0,native_smp_send_reschedule
ffffffff81058a00,native_send_call_func_single_ipi
ffffffff81058a10,native_send_call_func_ipi
ffffffff81058a80,apic_send_nmi_to_offline_cpu
ffffffff81058ac0,apic_mem_wait_icr_idle_timeout
ffffffff81058b00,apic_mem_wait_icr_idle
ffffffff81058b20,__default_send_IPI_dest_field
ffffffff81058ba0,default_send_IPI_single_phys
ffffffff81058c40,default_send_IPI_mask_sequence_phys
ffffffff81058d40,default_send_IPI_mask_allbutself_phys
ffffffff81058e50,default_send_IPI_single
ffffffff81058e70,default_send_IPI_allbutself
ffffffff81058ed0,default_send_IPI_all
ffffffff81058f30,default_send_IPI_self
ffffffff81059140,vector_cleanup_callback
ffffffff81059370,x86_vector_select
ffffffff81059470,irqd_cfg
ffffffff81059490,apic_retrigger_irq
ffffffff81059820,x86_vector_free_irqs
ffffffff81059b80,apic_set_affinity
ffffffff81059c10,x86_vector_msi_compose_msg
ffffffff81059c30,apic_ack_edge
ffffffff81059d40,x86_vector_deactivate
ffffffff81059e40,x86_vector_alloc_irqs
ffffffff8105a230,x86_vector_activate
ffffffff8105a430,lock_vector_lock
ffffffff8105a440,unlock_vector_lock
ffffffff8105a450,init_irq_alloc_info
ffffffff8105a490,copy_irq_alloc_info
ffffffff8105a510,irq_cfg
ffffffff8105a530,x86_fwspec_is_ioapic
ffffffff8105a5a0,x86_fwspec_is_hpet
ffffffff8105a610,lapic_assign_legacy_vector
ffffffff8105a630,lapic_online
ffffffff8105a6a0,lapic_offline
ffffffff8105a730,apic_ack_irq
ffffffff8105a750,vector_schedule_cleanup
ffffffff8105a760,irq_complete_move
ffffffff8105a780,irq_force_complete_move
ffffffff8105a830,lapic_can_unplug_cpu
ffffffff8105a8d0,nmi_raise_cpu_backtrace
ffffffff8105a8e0,nmi_cpu_backtrace_handler
ffffffff8105a8f0,arch_trigger_cpumask_backtrace
ffffffff8105a9a0,io_apic_sync
ffffffff8105a9e0,ioapic_irq_get_chip_state
ffffffff8105ac40,ack_lapic_irq
ffffffff8105adb0,mask_lapic_irq
ffffffff8105add0,unmask_lapic_irq
ffffffff8105adf0,mp_irqdomain_free
ffffffff8105b040,startup_ioapic_irq
ffffffff8105b100,save_ioapic_entries
ffffffff8105b290,ioapic_ir_ack_level
ffffffff8105b330,mp_irqdomain_deactivate
ffffffff8105b340,mask_ioapic_irq
ffffffff8105b3f0,unmask_ioapic_irq
ffffffff8105b730,ioapic_set_affinity
ffffffff8105b790,mp_irqdomain_activate
ffffffff8105b7d0,ioapic_ack_level
ffffffff8105bb60,mpc_ioapic_id
ffffffff8105bb80,mpc_ioapic_addr
ffffffff8105bba0,disable_ioapic_support
ffffffff8105bbc0,mp_save_irq
ffffffff8105bc70,native_io_apic_read
ffffffff8105bcb0,clear_IO_APIC
ffffffff8105bd00,mask_ioapic_entries
ffffffff8105bdb0,restore_ioapic_entries
ffffffff8105be40,ioapic_resume
ffffffff8105bef0,ioapic_set_alloc_attr
ffffffff8105bf40,mp_unmap_irq
ffffffff8105bfa0,ioapic_zap_locks
ffffffff8105bfb0,native_restore_boot_irq_mode
ffffffff8105c0c0,restore_boot_irq_mode
ffffffff8105c0e0,arch_dynirq_lower_bound
ffffffff8105c100,mp_find_ioapic
ffffffff8105c150,mp_find_ioapic_pin
ffffffff8105c280,acpi_get_override_irq
ffffffff8105c5d0,IO_APIC_get_PCI_irq_vector
ffffffff8105c7b0,mp_irqdomain_alloc
ffffffff8105ca80,mp_map_gsi_to_irq
ffffffff8105cb20,mp_register_ioapic
ffffffff8105d060,mp_unregister_ioapic
ffffffff8105d1e0,mp_ioapic_registered
ffffffff8105d220,mp_irqdomain_ioapic_idx
ffffffff8105d230,x86_init_dev_msi_info
ffffffff8105d2d0,x86_msi_prepare
ffffffff8105d320,pci_msi_prepare
ffffffff8105d350,dmar_msi_compose_msg
ffffffff8105d370,dmar_msi_write_msg
ffffffff8105d380,dmar_msi_init
ffffffff8105d3b0,msi_set_affinity
ffffffff8105d5d0,pci_dev_has_default_msi_parent_domain
ffffffff8105d610,dmar_alloc_hwirq
ffffffff8105d730,dmar_free_hwirq
ffffffff8105d740,arch_restore_msi_irqs
ffffffff8105d750,native_apic_mem_write
ffffffff8105d760,native_apic_mem_read
ffffffff8105d770,native_apic_mem_eoi
ffffffff8105d780,physflat_get_apic_id
ffffffff8105d790,physflat_probe
ffffffff8105d7a0,physflat_acpi_madt_oem_check
ffffffff8105d7b0,trace_clock_x86_tsc
ffffffff8105d820,arch_rethook_fixup_return
ffffffff8105d830,arch_rethook_prepare
ffffffff8105d860,arch_rethook_trampoline_callback
ffffffff8105d8b0,arch_crash_save_vmcoreinfo
ffffffff8105d980,mem_region_callback
ffffffff8105d9a0,alloc_pgt_page
ffffffff8105da90,machine_kexec_prepare
ffffffff8105e110,machine_kexec_cleanup
ffffffff8105e180,machine_kexec
ffffffff8105e300,arch_kexec_protect_crashkres
ffffffff8105e310,arch_kexec_unprotect_crashkres
ffffffff8105e320,arch_kexec_post_alloc_pages
ffffffff8105e330,arch_kexec_pre_free_pages
ffffffff8105f880,copy_oldmem_page
ffffffff8105f8a0,copy_oldmem_page_encrypted
ffffffff8105f8c0,elfcorehdr_read
ffffffff8105f930,get_nr_ram_ranges_callback
ffffffff8105f940,prepare_elf64_ram_headers_callback
ffffffff8105f970,kdump_nmi_callback
ffffffff8105f990,kdump_nmi_shootdown_cpus
ffffffff8105f9b0,crash_smp_send_stop
ffffffff8105f9f0,native_machine_crash_shutdown
ffffffff8105fa60,arch_crash_hotplug_support
ffffffff8105fa70,arch_crash_get_elfcorehdr_size
ffffffff8105fa80,arch_crash_handle_hotplug_event
ffffffff8105fc90,synthesize_reljump
ffffffff8105fca0,synthesize_relcall
ffffffff8105fcb0,kprobe_emulate_ifmodifiers
ffffffff8105fd40,kprobe_emulate_ret
ffffffff8105fd70,kprobe_emulate_call
ffffffff8105fdb0,kprobe_emulate_jmp
ffffffff8105fdd0,kprobe_emulate_jcc
ffffffff8105fe60,kprobe_emulate_loop
ffffffff8105ff40,resume_singlestep
ffffffff8105ff80,kprobe_emulate_call_indirect
ffffffff8105ffe0,kprobe_emulate_jmp_indirect
ffffffff81060010,kprobe_fault_handler
ffffffff810600b0,kprobe_post_process
ffffffff81060100,setup_singlestep
ffffffff81060210,reenter_kprobe
ffffffff81060290,kprobe_int3_handler
ffffffff81060420,can_boost
ffffffff81060570,recover_probed_instruction
ffffffff81060700,arch_adjust_kprobe_addr
ffffffff810607b0,__copy_instruction
ffffffff81060bf0,alloc_insn_page
ffffffff81060c20,arch_prepare_kprobe
ffffffff81060cd0,arch_arm_kprobe
ffffffff81060d50,arch_disarm_kprobe
ffffffff81060dd0,arch_remove_kprobe
ffffffff81060e20,arch_trampoline_kprobe
ffffffff81060f00,setup_detour_execution
ffffffff81060f40,optimized_callback
ffffffff81061150,__recover_optprobed_insn
ffffffff81061210,arch_check_optimized_kprobe
ffffffff81061270,arch_within_optimized_kprobe
ffffffff810612a0,arch_remove_optimized_kprobe
ffffffff81061310,arch_prepare_optimized_kprobe
ffffffff81061510,arch_optimize_kprobes
ffffffff810615f0,arch_unoptimize_kprobe
ffffffff810616a0,arch_unoptimize_kprobes
ffffffff81061730,apply_relocate_add
ffffffff81061990,module_finalize
ffffffff81061c40,module_arch_cleanup
ffffffff81061c50,early_vga_write
ffffffff81061de0,io_serial_in
ffffffff81061df0,io_serial_out
ffffffff81061e00,mem32_serial_out
ffffffff81061e10,mem32_serial_in
ffffffff81061e60,early_serial_write
ffffffff81061eb0,is_hpet_enabled
ffffffff81061f40,hpet_clkevt_set_state_oneshot
ffffffff81061f80,hpet_clkevt_set_state_shutdown
ffffffff81061fb0,hpet_clkevt_set_next_event
ffffffff81062000,hpet_msi_unmask
ffffffff81062040,hpet_msi_mask
ffffffff810621a0,hpet_resume_counter
ffffffff810621b0,hpet_clkevt_set_state_periodic
ffffffff81062280,hpet_cpuhp_dead
ffffffff810622e0,hpet_msi_free
ffffffff81062300,hpet_msi_init
ffffffff81062360,hpet_rtc_interrupt
ffffffff810626d0,hpet_msi_interrupt_handler
ffffffff81062700,read_hpet
ffffffff810627b0,hpet_cpuhp_online
ffffffff81062940,hpet_msi_write_msg
